GEO_PICT,signal,TIME_PERIOD,OBS_VALUE
CK,land,1986,-0.2
CK,land,1987,0
CK,land,1988,0.2
CK,land,1989,-0.1
CK,land,1990,-0.1
CK,land,1991,0.3
CK,land,1992,0.3
CK,land,1993,0.1
CK,land,1994,0.2
CK,land,1995,0.2
CK,land,1996,0.1
CK,land,1997,0
CK,land,1998,0
CK,land,1999,0.2
CK,land,2000,0.2
CK,land,2001,0.2
CK,land,2002,0.4
CK,land,2003,0.5
CK,land,2004,0.6
CK,land,2005,0.5
CK,land,2006,0.5
CK,land,2007,0.5
CK,land,2008,0.2
CK,land,2009,0.5
CK,land,2010,0.6
CK,land,2011,0.1
CK,land,2012,0.3
CK,land,2013,0.4
CK,land,2014,0.5
CK,land,2015,0.4
CK,land,2016,0.6
CK,land,2017,0.6
CK,land,2018,0.4
CK,land,2019,0.6
CK,land,2020,0.6
CK,land,2021,0.5
CK,land,2022,0.2
CK,land,2023,0.5
CK,land,2024,0.6
CK,land,2025,0.5
TK,land,1850,0
TK,land,1851,-0.3
TK,land,1852,-0.1
TK,land,1853,0
TK,land,1854,0
TK,land,1855,-0.1
TK,land,1856,-0.3
TK,land,1857,-0.7
TK,land,1858,-0.2
TK,land,1859,0.1
TK,land,1860,-0.4
TK,land,1861,-0.6
TK,land,1862,-0.6
TK,land,1863,-0.5
TK,land,1864,-0.4
TK,land,1865,-0.4
TK,land,1866,-0.4
TK,land,1867,-0.4
TK,land,1868,-0.4
TK,land,1869,-0.4
TK,land,1870,-0.7
TK,land,1871,-0.4
TK,land,1872,-0.3
TK,land,1873,-0.6
TK,land,1874,-0.4
TK,land,1875,-0.5
TK,land,1876,-0.3
TK,land,1877,0.1
TK,land,1878,-0.1
TK,land,1879,-0.6
TK,land,1880,-0.5
TK,land,1881,0
TK,land,1882,-0.1
TK,land,1883,-0.4
TK,land,1884,-0.3
TK,land,1885,-0.3
TK,land,1886,-0.6
TK,land,1887,-0.8
TK,land,1888,0.1
TK,land,1889,-0.1
TK,land,1890,-0.9
TK,land,1891,-0.5
TK,land,1892,-0.4
TK,land,1893,-0.8
TK,land,1894,-0.5
TK,land,1895,-0.3
TK,land,1896,-0.1
TK,land,1897,0
TK,land,1898,-0.5
TK,land,1899,-0.3
TK,land,1900,0.4
TK,land,1901,0.1
TK,land,1902,0
TK,land,1903,-0.1
TK,land,1904,-0.8
TK,land,1905,0
TK,land,1906,-0.3
TK,land,1907,-0.4
TK,land,1908,-0.6
TK,land,1909,-1
TK,land,1910,-1.1
TK,land,1911,-0.7
TK,land,1912,-0.2
TK,land,1913,-0.5
TK,land,1914,-0.2
TK,land,1915,-0.1
TK,land,1916,-0.9
TK,land,1917,-1.7
TK,land,1918,-0.5
TK,land,1919,-0.6
TK,land,1920,-0.3
TK,land,1921,-0.7
TK,land,1922,-0.4
TK,land,1923,-0.4
TK,land,1924,-0.4
TK,land,1925,-0.5
TK,land,1926,0
TK,land,1927,-0.5
TK,land,1928,-0.3
TK,land,1929,-0.3
TK,land,1930,-0.1
TK,land,1931,-0.1
TK,land,1932,-0.3
TK,land,1933,-0.7
TK,land,1934,-0.6
TK,land,1935,-0.5
TK,land,1936,-0.4
TK,land,1937,-0.4
TK,land,1938,-0.8
TK,land,1939,-0.7
TK,land,1940,0.3
TK,land,1941,0.5
TK,land,1942,0
TK,land,1943,-0.4
TK,land,1944,0
TK,land,1945,-0.2
TK,land,1946,0
TK,land,1947,0
TK,land,1948,-0.3
TK,land,1949,-0.3
TK,land,1950,-0.8
TK,land,1951,-0.2
TK,land,1952,0
TK,land,1953,0.1
TK,land,1954,-0.3
TK,land,1955,-0.8
TK,land,1956,-0.8
TK,land,1957,-0.1
TK,land,1958,0.3
TK,land,1959,0.1
TK,land,1960,-0.2
TK,land,1961,-0.3
TK,land,1962,-0.3
TK,land,1963,-0.1
TK,land,1964,-0.4
TK,land,1965,-0.1
TK,land,1966,0.2
TK,land,1967,-0.3
TK,land,1968,-0.1
TK,land,1969,0.4
TK,land,1970,-0.1
TK,land,1971,-0.7
TK,land,1972,0
TK,land,1973,-0.1
TK,land,1974,-0.8
TK,land,1975,-0.7
TK,land,1976,-0.5
TK,land,1977,0.2
TK,land,1978,0
TK,land,1979,0
TK,land,1980,0.2
TK,land,1981,-0.2
TK,land,1982,0.2
TK,land,1983,-0.1
TK,land,1984,-0.2
TK,land,1985,-0.3
TK,land,1986,0.1
TK,land,1987,0.5
TK,land,1988,0
TK,land,1989,-0.4
TK,land,1990,0.2
TK,land,1991,0.5
TK,land,1992,0.4
TK,land,1993,0.3
TK,land,1994,0.5
TK,land,1995,0.4
TK,land,1996,0
TK,land,1997,0.2
TK,land,1998,-0.1
TK,land,1999,-0.4
TK,land,2000,-0.3
TK,land,2001,0.1
TK,land,2002,0.5
TK,land,2003,0.6
TK,land,2004,0.5
TK,land,2005,0.4
TK,land,2006,0.4
TK,land,2007,0.3
TK,land,2008,-0.3
TK,land,2009,0.5
TK,land,2010,0.2
TK,land,2011,-0.4
TK,land,2012,0.2
TK,land,2013,0.3
TK,land,2014,0.5
TK,land,2015,0.9
TK,land,2016,0.7
TK,land,2017,0.5
TK,land,2018,0.5
TK,land,2019,0.8
TK,land,2020,0.5
TK,land,2021,0
TK,land,2022,-0.2
TK,land,2023,0.6
TK,land,2024,0.8
TK,land,2025,0.4
FJ,land,1850,-0.1
FJ,land,1851,-0.2
FJ,land,1852,-0.2
FJ,land,1853,-0.1
FJ,land,1854,-0.4
FJ,land,1855,-0.4
FJ,land,1856,-0.5
FJ,land,1857,0.1
FJ,land,1858,-0.2
FJ,land,1859,0
FJ,land,1860,0
FJ,land,1861,-0.1
FJ,land,1862,-0.1
FJ,land,1863,0
FJ,land,1864,0
FJ,land,1865,-0.1
FJ,land,1866,0
FJ,land,1867,0.1
FJ,land,1868,0
FJ,land,1869,0
FJ,land,1870,0.1
FJ,land,1871,0.1
FJ,land,1872,0.2
FJ,land,1873,0.1
FJ,land,1874,0.1
FJ,land,1875,0
FJ,land,1876,-0.1
FJ,land,1877,-0.5
FJ,land,1878,-0.3
FJ,land,1879,0.2
FJ,land,1880,0
FJ,land,1881,-0.1
FJ,land,1882,0
FJ,land,1883,-0.5
FJ,land,1884,-0.8
FJ,land,1885,-1.1
FJ,land,1886,-0.7
FJ,land,1887,-0.5
FJ,land,1888,-0.8
FJ,land,1889,-0.4
FJ,land,1890,-0.3
FJ,land,1891,-0.3
FJ,land,1892,-0.4
FJ,land,1893,0
FJ,land,1894,-0.5
FJ,land,1895,-0.4
FJ,land,1896,-0.5
FJ,land,1897,-0.5
FJ,land,1898,-0.1
FJ,land,1899,-0.2
FJ,land,1900,-0.7
FJ,land,1901,-0.4
FJ,land,1902,-1
FJ,land,1903,-0.8
FJ,land,1904,-0.6
FJ,land,1905,-1.1
FJ,land,1906,-0.6
FJ,land,1907,-0.6
FJ,land,1908,-0.5
FJ,land,1909,-0.5
FJ,land,1910,-0.3
FJ,land,1911,-0.5
FJ,land,1912,-0.7
FJ,land,1913,-0.8
FJ,land,1914,-0.8
FJ,land,1915,-0.5
FJ,land,1916,0
FJ,land,1917,-0.1
FJ,land,1918,-0.5
FJ,land,1919,-0.9
FJ,land,1920,-0.5
FJ,land,1921,-0.6
FJ,land,1922,-0.2
FJ,land,1923,-0.5
FJ,land,1924,-0.1
FJ,land,1925,-0.4
FJ,land,1926,-0.7
FJ,land,1927,-0.2
FJ,land,1928,-0.5
FJ,land,1929,-0.5
FJ,land,1930,-0.8
FJ,land,1931,-0.7
FJ,land,1932,-0.4
FJ,land,1933,-0.4
FJ,land,1934,-0.5
FJ,land,1935,-0.3
FJ,land,1936,-0.3
FJ,land,1937,-0.2
FJ,land,1938,-0.2
FJ,land,1939,-0.5
FJ,land,1940,-0.7
FJ,land,1941,-0.6
FJ,land,1942,-0.3
FJ,land,1943,0.3
FJ,land,1944,0.1
FJ,land,1945,0
FJ,land,1946,-0.3
FJ,land,1947,-0.1
FJ,land,1948,-0.2
FJ,land,1949,-0.1
FJ,land,1950,0
FJ,land,1951,-0.1
FJ,land,1952,0
FJ,land,1953,-0.1
FJ,land,1954,-0.2
FJ,land,1955,-0.1
FJ,land,1956,0.2
FJ,land,1957,-0.3
FJ,land,1958,-0.4
FJ,land,1959,-0.3
FJ,land,1960,-0.1
FJ,land,1961,0
FJ,land,1962,-0.1
FJ,land,1963,-0.2
FJ,land,1964,-0.1
FJ,land,1965,-0.6
FJ,land,1966,-0.4
FJ,land,1967,-0.2
FJ,land,1968,-0.1
FJ,land,1969,-0.3
FJ,land,1970,0.1
FJ,land,1971,0.1
FJ,land,1972,-0.2
FJ,land,1973,0.2
FJ,land,1974,0.3
FJ,land,1975,0.2
FJ,land,1976,0
FJ,land,1977,-0.4
FJ,land,1978,-0.3
FJ,land,1979,-0.1
FJ,land,1980,-0.1
FJ,land,1981,-0.1
FJ,land,1982,-0.3
FJ,land,1983,-0.4
FJ,land,1984,0.2
FJ,land,1985,0
FJ,land,1986,-0.4
FJ,land,1987,-0.4
FJ,land,1988,0.3
FJ,land,1989,0.2
FJ,land,1990,0.1
FJ,land,1991,-0.1
FJ,land,1992,-0.2
FJ,land,1993,-0.5
FJ,land,1994,-0.4
FJ,land,1995,0.2
FJ,land,1996,0.3
FJ,land,1997,-0.2
FJ,land,1998,0
FJ,land,1999,0.4
FJ,land,2000,0.5
FJ,land,2001,0.4
FJ,land,2002,0.3
FJ,land,2003,0.2
FJ,land,2004,0.2
FJ,land,2005,0.3
FJ,land,2006,0.2
FJ,land,2007,0.4
FJ,land,2008,0.6
FJ,land,2009,0.1
FJ,land,2010,0.4
FJ,land,2011,0.6
FJ,land,2012,0.4
FJ,land,2013,0.6
FJ,land,2014,0.4
FJ,land,2015,-0.2
FJ,land,2016,0.4
FJ,land,2017,0.5
FJ,land,2018,0.5
FJ,land,2019,0.4
FJ,land,2020,0.6
FJ,land,2021,0.7
FJ,land,2022,1.1
FJ,land,2023,0.6
FJ,land,2024,0.6
FJ,land,2025,0.7
NC,land,1850,-0.6
NC,land,1851,0.2
NC,land,1852,-0.4
NC,land,1853,-0.6
NC,land,1854,-0.9
NC,land,1855,-0.8
NC,land,1856,-1.1
NC,land,1857,-0.3
NC,land,1858,-0.7
NC,land,1859,-0.2
NC,land,1860,-0.4
NC,land,1861,-0.6
NC,land,1862,-0.5
NC,land,1863,0.1
NC,land,1864,0.4
NC,land,1865,0.1
NC,land,1866,0
NC,land,1867,-0.1
NC,land,1868,-0.4
NC,land,1869,-0.1
NC,land,1870,0.1
NC,land,1871,-0.2
NC,land,1872,-0.1
NC,land,1873,-0.1
NC,land,1874,0
NC,land,1875,0
NC,land,1876,-0.1
NC,land,1877,-0.3
NC,land,1878,0.1
NC,land,1879,0.2
NC,land,1880,-0.2
NC,land,1881,-0.6
NC,land,1882,-0.3
NC,land,1883,-0.6
NC,land,1884,-1.1
NC,land,1885,-1.1
NC,land,1886,-0.5
NC,land,1887,-0.7
NC,land,1888,-1
NC,land,1889,-0.3
NC,land,1890,-0.2
NC,land,1891,-0.3
NC,land,1892,-0.4
NC,land,1893,0.6
NC,land,1894,-0.3
NC,land,1895,-0.5
NC,land,1896,-0.3
NC,land,1897,-0.2
NC,land,1898,-0.3
NC,land,1899,-0.8
NC,land,1900,-0.5
NC,land,1901,-0.9
NC,land,1902,-1.1
NC,land,1903,-0.9
NC,land,1904,-1
NC,land,1905,-1.2
NC,land,1906,-0.8
NC,land,1907,-0.4
NC,land,1908,-0.6
NC,land,1909,-0.5
NC,land,1910,-0.3
NC,land,1911,-0.7
NC,land,1912,-0.8
NC,land,1913,-0.9
NC,land,1914,-0.9
NC,land,1915,-0.5
NC,land,1916,-0.1
NC,land,1917,-0.3
NC,land,1918,-0.7
NC,land,1919,-0.6
NC,land,1920,-0.6
NC,land,1921,-0.7
NC,land,1922,-0.7
NC,land,1923,-0.7
NC,land,1924,-0.2
NC,land,1925,-0.9
NC,land,1926,-0.6
NC,land,1927,-0.5
NC,land,1928,-0.7
NC,land,1929,-0.7
NC,land,1930,-1.1
NC,land,1931,-0.7
NC,land,1932,-0.8
NC,land,1933,-0.4
NC,land,1934,-1
NC,land,1935,-0.5
NC,land,1936,-0.7
NC,land,1937,-0.7
NC,land,1938,-0.2
NC,land,1939,-0.7
NC,land,1940,-0.8
NC,land,1941,-0.6
NC,land,1942,-0.3
NC,land,1943,0
NC,land,1944,-0.1
NC,land,1945,-0.2
NC,land,1946,-0.5
NC,land,1947,-0.6
NC,land,1948,-0.4
NC,land,1949,-0.4
NC,land,1950,-0.2
NC,land,1951,-0.5
NC,land,1952,-0.2
NC,land,1953,-0.2
NC,land,1954,-0.5
NC,land,1955,-0.2
NC,land,1956,0.1
NC,land,1957,-0.4
NC,land,1958,-0.1
NC,land,1959,-0.4
NC,land,1960,-0.3
NC,land,1961,-0.5
NC,land,1962,-0.2
NC,land,1963,-0.5
NC,land,1964,-0.2
NC,land,1965,-0.8
NC,land,1966,-0.7
NC,land,1967,-0.3
NC,land,1968,-0.3
NC,land,1969,-0.5
NC,land,1970,0.1
NC,land,1971,0.1
NC,land,1972,-0.3
NC,land,1973,0.4
NC,land,1974,0.2
NC,land,1975,0.3
NC,land,1976,0
NC,land,1977,-0.5
NC,land,1978,-0.4
NC,land,1979,-0.2
NC,land,1980,-0.2
NC,land,1981,-0.1
NC,land,1982,-0.5
NC,land,1983,-0.1
NC,land,1984,0
NC,land,1985,-0.1
NC,land,1986,-0.1
NC,land,1987,-0.2
NC,land,1988,0.5
NC,land,1989,0.1
NC,land,1990,0.2
NC,land,1991,-0.5
NC,land,1992,-0.4
NC,land,1993,-0.5
NC,land,1994,-0.7
NC,land,1995,0
NC,land,1996,0.1
NC,land,1997,-0.1
NC,land,1998,0.9
NC,land,1999,0.2
NC,land,2000,-0.1
NC,land,2001,0.3
NC,land,2002,0.2
NC,land,2003,0.1
NC,land,2004,0.1
NC,land,2005,0.2
NC,land,2006,-0.1
NC,land,2007,0.1
NC,land,2008,0.4
NC,land,2009,0.1
NC,land,2010,0.4
NC,land,2011,0.4
NC,land,2012,0
NC,land,2013,0.2
NC,land,2014,0.1
NC,land,2015,0
NC,land,2016,0.7
NC,land,2017,0.5
NC,land,2018,0.3
NC,land,2019,0.2
NC,land,2020,0.4
NC,land,2021,0.4
NC,land,2022,1.1
NC,land,2023,0.3
NC,land,2024,0.6
NC,land,2025,0.7
MH,land,1850,-0.1
MH,land,1851,-0.4
MH,land,1852,0
MH,land,1853,-0.1
MH,land,1854,-0.1
MH,land,1855,-0.1
MH,land,1856,-0.3
MH,land,1857,-0.1
MH,land,1858,-0.3
MH,land,1859,0.1
MH,land,1860,-0.2
MH,land,1861,-0.4
MH,land,1862,0
MH,land,1863,0
MH,land,1864,0
MH,land,1865,-0.1
MH,land,1866,-0.1
MH,land,1867,-0.2
MH,land,1868,-0.2
MH,land,1869,-0.1
MH,land,1870,-0.7
MH,land,1871,-0.4
MH,land,1872,-0.5
MH,land,1873,-0.5
MH,land,1874,-0.3
MH,land,1875,-0.6
MH,land,1876,-0.6
MH,land,1877,-0.4
MH,land,1878,-0.5
MH,land,1879,-0.6
MH,land,1880,-0.5
MH,land,1881,-0.1
MH,land,1882,0.1
MH,land,1883,-0.1
MH,land,1884,-0.2
MH,land,1885,-0.4
MH,land,1886,-0.4
MH,land,1887,-0.5
MH,land,1888,-0.4
MH,land,1889,-0.6
MH,land,1890,-0.4
MH,land,1891,-0.1
MH,land,1892,-0.3
MH,land,1893,-0.2
MH,land,1894,-0.2
MH,land,1895,-0.2
MH,land,1896,-0.4
MH,land,1897,-0.3
MH,land,1898,-0.5
MH,land,1899,-0.3
MH,land,1900,-0.2
MH,land,1901,-0.1
MH,land,1902,-0.5
MH,land,1903,-0.3
MH,land,1904,-0.4
MH,land,1905,-0.4
MH,land,1906,-0.5
MH,land,1907,-0.2
MH,land,1908,-0.7
MH,land,1909,-0.6
MH,land,1910,-0.8
MH,land,1911,-0.6
MH,land,1912,-0.6
MH,land,1913,-0.7
MH,land,1914,-0.5
MH,land,1915,-0.6
MH,land,1916,-1.1
MH,land,1917,-1.4
MH,land,1918,-0.5
MH,land,1919,-0.9
MH,land,1920,-0.5
MH,land,1921,-0.4
MH,land,1922,-0.4
MH,land,1923,-0.3
MH,land,1924,-0.3
MH,land,1925,-0.5
MH,land,1926,-0.3
MH,land,1927,-0.5
MH,land,1928,-0.3
MH,land,1929,-0.2
MH,land,1930,-0.3
MH,land,1931,-0.4
MH,land,1932,-0.5
MH,land,1933,-0.7
MH,land,1934,-0.5
MH,land,1935,-0.3
MH,land,1936,-0.3
MH,land,1937,-0.4
MH,land,1938,-0.5
MH,land,1939,-0.3
MH,land,1940,0
MH,land,1941,0.1
MH,land,1942,-0.1
MH,land,1943,0
MH,land,1944,0.1
MH,land,1945,0
MH,land,1946,0.2
MH,land,1947,0.1
MH,land,1948,-0.4
MH,land,1949,-0.6
MH,land,1950,-0.4
MH,land,1951,-0.1
MH,land,1952,-0.3
MH,land,1953,-0.2
MH,land,1954,-0.3
MH,land,1955,-0.4
MH,land,1956,-0.1
MH,land,1957,-0.1
MH,land,1958,0.1
MH,land,1959,0
MH,land,1960,-0.1
MH,land,1961,-0.1
MH,land,1962,0.1
MH,land,1963,0.2
MH,land,1964,-0.2
MH,land,1965,-0.1
MH,land,1966,0.2
MH,land,1967,0.1
MH,land,1968,0.2
MH,land,1969,0.2
MH,land,1970,-0.2
MH,land,1971,-0.5
MH,land,1972,-0.2
MH,land,1973,-0.3
MH,land,1974,-0.3
MH,land,1975,-0.7
MH,land,1976,-0.3
MH,land,1977,-0.1
MH,land,1978,0
MH,land,1979,0.1
MH,land,1980,0.2
MH,land,1981,0.1
MH,land,1982,0.1
MH,land,1983,-0.2
MH,land,1984,-0.1
MH,land,1985,0
MH,land,1986,0.2
MH,land,1987,0
MH,land,1988,0
MH,land,1989,-0.1
MH,land,1990,0.4
MH,land,1991,0.3
MH,land,1992,0.1
MH,land,1993,0
MH,land,1994,0.2
MH,land,1995,0.3
MH,land,1996,0.3
MH,land,1997,0.3
MH,land,1998,-0.3
MH,land,1999,-0.3
MH,land,2000,-0.1
MH,land,2001,0.2
MH,land,2002,0.4
MH,land,2003,0.5
MH,land,2004,0.6
MH,land,2005,0.5
MH,land,2006,0.4
MH,land,2007,0.3
MH,land,2008,-0.2
MH,land,2009,0.4
MH,land,2010,0
MH,land,2011,0.2
MH,land,2012,0.2
MH,land,2013,0.4
MH,land,2014,0.7
MH,land,2015,0.7
MH,land,2016,0.5
MH,land,2017,0.6
MH,land,2018,0.7
MH,land,2019,0.7
MH,land,2020,0.5
MH,land,2021,0.3
MH,land,2022,0.2
MH,land,2023,0.6
MH,land,2024,0.8
MH,land,2025,0.4
PN,land,1850,0.1
PN,land,1851,-0.2
PN,land,1852,-0.1
PN,land,1853,-0.1
PN,land,1854,0.2
PN,land,1855,-0.4
PN,land,1856,0
PN,land,1857,0.2
PN,land,1858,-0.2
PN,land,1859,-0.3
PN,land,1860,-0.1
PN,land,1861,-0.2
PN,land,1862,-0.1
PN,land,1863,-0.2
PN,land,1864,-0.2
PN,land,1865,-0.2
PN,land,1866,-0.2
PN,land,1867,-0.2
PN,land,1868,0.1
PN,land,1869,-0.4
PN,land,1870,0.3
PN,land,1871,0.1
PN,land,1872,-0.5
PN,land,1873,-0.5
PN,land,1874,-0.3
PN,land,1875,-0.6
PN,land,1876,-0.6
PN,land,1877,-0.6
PN,land,1878,-0.4
PN,land,1879,-0.3
PN,land,1880,0.1
PN,land,1881,-0.1
PN,land,1882,0
PN,land,1883,-0.2
PN,land,1884,-0.2
PN,land,1885,-0.7
PN,land,1886,-0.5
PN,land,1887,0.1
PN,land,1888,-0.5
PN,land,1889,-0.4
PN,land,1890,-0.6
PN,land,1891,-0.5
PN,land,1892,-0.1
PN,land,1893,-0.1
PN,land,1894,-0.3
PN,land,1895,-0.3
PN,land,1896,-0.1
PN,land,1897,-0.1
PN,land,1898,-0.2
PN,land,1899,0.4
PN,land,1900,-0.1
PN,land,1901,-0.3
PN,land,1902,-0.1
PN,land,1903,-0.2
PN,land,1904,-0.4
PN,land,1905,-0.6
PN,land,1906,-0.4
PN,land,1907,-0.1
PN,land,1908,-0.2
PN,land,1909,-0.7
PN,land,1910,-0.7
PN,land,1911,-0.5
PN,land,1912,-0.8
PN,land,1913,-0.8
PN,land,1914,-0.9
PN,land,1915,-0.8
PN,land,1916,-0.2
PN,land,1917,-0.8
PN,land,1918,-0.1
PN,land,1919,-0.3
PN,land,1920,-0.2
PN,land,1921,-0.6
PN,land,1922,-0.4
PN,land,1923,-0.6
PN,land,1924,-0.8
PN,land,1925,-0.4
PN,land,1926,-0.4
PN,land,1927,-0.3
PN,land,1928,-0.3
PN,land,1929,-0.4
PN,land,1930,-0.4
PN,land,1931,-0.5
PN,land,1932,-0.2
PN,land,1933,0.1
PN,land,1934,-0.2
PN,land,1935,0
PN,land,1936,-0.4
PN,land,1937,-0.3
PN,land,1938,-0.4
PN,land,1939,0
PN,land,1940,-0.3
PN,land,1941,-0.3
PN,land,1942,-0.3
PN,land,1943,-0.2
PN,land,1944,0.1
PN,land,1945,-0.1
PN,land,1946,-0.3
PN,land,1947,-0.1
PN,land,1948,-0.3
PN,land,1949,-0.3
PN,land,1950,-0.3
PN,land,1951,-0.3
PN,land,1952,-0.2
PN,land,1953,-0.1
PN,land,1954,-0.3
PN,land,1955,-0.3
PN,land,1956,-0.2
PN,land,1957,0
PN,land,1958,-0.5
PN,land,1959,-0.4
PN,land,1960,-0.2
PN,land,1961,-0.1
PN,land,1962,-0.4
PN,land,1963,-0.5
PN,land,1964,-0.3
PN,land,1965,-0.3
PN,land,1966,-0.5
PN,land,1967,-0.2
PN,land,1968,-0.5
PN,land,1969,-0.3
PN,land,1970,-0.2
PN,land,1971,-0.1
PN,land,1972,-0.2
PN,land,1973,-0.1
PN,land,1974,-0.3
PN,land,1975,-0.3
PN,land,1976,-0.4
PN,land,1977,-0.5
PN,land,1978,-0.4
PN,land,1979,-0.5
PN,land,1980,-0.1
PN,land,1981,-0.1
PN,land,1982,0
PN,land,1983,-0.5
PN,land,1984,0.2
PN,land,1985,0.1
PN,land,1986,-0.1
PN,land,1987,0
PN,land,1988,-0.2
PN,land,1989,0
PN,land,1990,0.1
PN,land,1991,-0.1
PN,land,1992,-0.1
PN,land,1993,-0.4
PN,land,1994,0
PN,land,1995,0.3
PN,land,1996,-0.1
PN,land,1997,0.1
PN,land,1998,-0.2
PN,land,1999,0.4
PN,land,2000,0.3
PN,land,2001,0.5
PN,land,2002,0.8
PN,land,2003,0.1
PN,land,2004,0
PN,land,2005,0.1
PN,land,2006,0.4
PN,land,2007,0.2
PN,land,2008,0
PN,land,2009,0.1
PN,land,2010,0.1
PN,land,2011,0.1
PN,land,2012,0.1
PN,land,2013,0
PN,land,2014,-0.1
PN,land,2015,0
PN,land,2016,0.2
PN,land,2017,0.5
PN,land,2018,0.5
PN,land,2019,0.1
PN,land,2020,0.2
PN,land,2021,0.3
PN,land,2022,0.3
PN,land,2023,0.3
PN,land,2024,-0.1
PN,land,2025,0.6
PF,land,1850,-0.6
PF,land,1851,-0.3
PF,land,1852,-0.4
PF,land,1853,0
PF,land,1854,0.1
PF,land,1855,-0.2
PF,land,1856,-0.3
PF,land,1857,-0.7
PF,land,1858,0
PF,land,1859,0
PF,land,1860,-0.3
PF,land,1861,-0.7
PF,land,1862,-0.8
PF,land,1863,-0.6
PF,land,1864,-0.4
PF,land,1865,-0.4
PF,land,1866,-0.4
PF,land,1867,-0.5
PF,land,1868,-0.4
PF,land,1869,-0.6
PF,land,1870,-0.6
PF,land,1871,-0.4
PF,land,1872,-0.5
PF,land,1873,-1.1
PF,land,1874,-0.9
PF,land,1875,-0.8
PF,land,1876,-0.7
PF,land,1877,0
PF,land,1878,-0.1
PF,land,1879,-0.6
PF,land,1880,-0.4
PF,land,1881,-0.1
PF,land,1882,-0.2
PF,land,1883,-0.5
PF,land,1884,-0.5
PF,land,1885,-0.5
PF,land,1886,-0.8
PF,land,1887,-0.6
PF,land,1888,0.1
PF,land,1889,0.1
PF,land,1890,-1.3
PF,land,1891,-0.7
PF,land,1892,-0.5
PF,land,1893,-1.1
PF,land,1894,-0.4
PF,land,1895,-0.3
PF,land,1896,0.2
PF,land,1897,0.4
PF,land,1898,-0.2
PF,land,1899,0
PF,land,1900,0.6
PF,land,1901,0.5
PF,land,1902,0.4
PF,land,1903,0
PF,land,1904,-0.7
PF,land,1905,0
PF,land,1906,0.1
PF,land,1907,-0.4
PF,land,1908,-0.3
PF,land,1909,-1.1
PF,land,1910,-1.1
PF,land,1911,-0.7
PF,land,1912,-0.3
PF,land,1913,-0.3
PF,land,1914,-0.3
PF,land,1915,0.1
PF,land,1916,-0.4
PF,land,1917,-1.2
PF,land,1918,-0.5
PF,land,1919,-0.2
PF,land,1920,0
PF,land,1921,-0.6
PF,land,1922,-0.4
PF,land,1923,-0.5
PF,land,1924,-0.5
PF,land,1925,-0.5
PF,land,1926,0
PF,land,1927,-0.3
PF,land,1928,-0.3
PF,land,1929,-0.3
PF,land,1930,-0.1
PF,land,1931,0.1
PF,land,1932,0
PF,land,1933,-0.5
PF,land,1934,-0.5
PF,land,1935,-0.5
PF,land,1936,-0.6
PF,land,1937,-0.4
PF,land,1938,-0.7
PF,land,1939,-0.7
PF,land,1940,0.3
PF,land,1941,0.2
PF,land,1942,-0.1
PF,land,1943,-0.2
PF,land,1944,0.2
PF,land,1945,0.2
PF,land,1946,-0.2
PF,land,1947,-0.1
PF,land,1948,0
PF,land,1949,0.2
PF,land,1950,-0.6
PF,land,1951,-0.2
PF,land,1952,0.2
PF,land,1953,0.2
PF,land,1954,-0.2
PF,land,1955,-0.8
PF,land,1956,-0.8
PF,land,1957,0
PF,land,1958,0.1
PF,land,1959,0
PF,land,1960,0
PF,land,1961,-0.2
PF,land,1962,-0.4
PF,land,1963,-0.1
PF,land,1964,-0.3
PF,land,1965,-0.1
PF,land,1966,0
PF,land,1967,-0.5
PF,land,1968,-0.5
PF,land,1969,0.2
PF,land,1970,-0.2
PF,land,1971,-0.8
PF,land,1972,-0.2
PF,land,1973,0.1
PF,land,1974,-0.9
PF,land,1975,-0.8
PF,land,1976,-0.7
PF,land,1977,0.1
PF,land,1978,-0.2
PF,land,1979,-0.2
PF,land,1980,0
PF,land,1981,-0.4
PF,land,1982,0.2
PF,land,1983,0
PF,land,1984,0.1
PF,land,1985,-0.2
PF,land,1986,-0.1
PF,land,1987,0.4
PF,land,1988,0.1
PF,land,1989,-0.3
PF,land,1990,-0.1
PF,land,1991,0.4
PF,land,1992,0.3
PF,land,1993,0.2
PF,land,1994,0.4
PF,land,1995,0.2
PF,land,1996,-0.1
PF,land,1997,0.1
PF,land,1998,0.3
PF,land,1999,0.1
PF,land,2000,0
PF,land,2001,0.2
PF,land,2002,0.4
PF,land,2003,0.5
PF,land,2004,0.4
PF,land,2005,0.4
PF,land,2006,0.4
PF,land,2007,0.4
PF,land,2008,-0.1
PF,land,2009,0.4
PF,land,2010,0.3
PF,land,2011,-0.5
PF,land,2012,0.4
PF,land,2013,0.3
PF,land,2014,0.2
PF,land,2015,0.4
PF,land,2016,0.9
PF,land,2017,0.6
PF,land,2018,0.2
PF,land,2019,0.6
PF,land,2020,0.5
PF,land,2021,0.1
PF,land,2022,-0.3
PF,land,2023,0.5
PF,land,2024,0.7
PF,land,2025,0.5
MP,land,1850,-0.4
MP,land,1851,0.2
MP,land,1852,0.1
MP,land,1853,-0.2
MP,land,1854,-0.1
MP,land,1855,-0.6
MP,land,1856,-0.3
MP,land,1857,-0.1
MP,land,1858,-0.5
MP,land,1859,0.1
MP,land,1860,-0.3
